!           X_ 1            Y_ 1           X_ 2            Y_ 2           X_ 3            Y_ 3           X_ 4            Y_ 4           X_ 5            Y_ 5           X_ 6            Y_ 6
!------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        52.82777       194.13333        52.82777       211.05688        52.82777       210.08871        52.82777       211.99054        52.82777      -330.31696        53.84892       -76.44695
        52.84077       214.81599        52.84077       211.03386        52.84077       210.02493        52.84077       211.97415        52.84077      -309.61789        56.45376       -76.44695
        54.92076       203.81357        54.92076       199.89113        54.92076       202.86514        54.92076       204.93922        54.92076      -313.58539 000000000000000 000000000000000
        54.93377       217.39604        54.93377       199.76862        54.93377       202.87894        54.93377       204.90094        54.93377      -299.96463 000000000000000 000000000000000
        54.94677       217.29196        54.94677       199.64806        54.94677       202.89485        54.94677       204.86673        54.94677      -300.03452 000000000000000 000000000000000
        54.95977       206.74092        54.95977       199.52934        54.95977       202.91298        54.95977       204.83655        54.95977      -310.55536 000000000000000 000000000000000
        54.97277       197.91466        54.97277       199.41238        54.97277       202.93338        54.97277       204.81042        54.97277      -319.35550 000000000000000 000000000000000
        54.98576       197.67604        54.98576       199.29712        54.98576       202.95613        54.98576       204.78831        54.98576      -319.57202 000000000000000 000000000000000
        54.99876       196.67361        54.99876       199.18343        54.99876       202.98131        54.99876       204.77023        54.99876      -320.55637 000000000000000 000000000000000
        55.01176       214.11029        55.01176       199.07126        55.01176       203.00902        55.01176       204.75620        55.01176      -303.10565 000000000000000 000000000000000
        55.02477       211.74812        55.02477       198.96053        55.02477       203.03934        55.02477       204.74622        55.02477      -305.45782 000000000000000 000000000000000
        55.03777       218.61566        55.03777       198.85118        55.03777       203.07237        55.03777       204.74033        55.03777      -298.58441 000000000000000 000000000000000
        55.05077       205.81715        55.05077       198.74316        55.05077       203.10820        55.05077       204.73854        55.05077      -311.38113 000000000000000 000000000000000
        55.06377       211.00153        55.06377       198.63638        55.06377       203.14693        55.06377       204.74094        55.06377      -306.19916 000000000000000 000000000000000
        55.07677       211.24107        55.07677       198.53082        55.07677       203.18867        55.07677       204.74754        55.07677      -305.96622 000000000000000 000000000000000
        55.08976       211.31262        55.08976       198.42645        55.08976       203.23354        55.08976       204.75844        55.08976      -305.90555 000000000000000 000000000000000
        55.10276       207.90289        55.10276       198.32314        55.10276       203.28165        55.10276       204.77365        55.10276      -309.33051 000000000000000 000000000000000
        55.11576       211.13492        55.11576       198.22089        55.11576       203.33311        55.11576       204.79330        55.11576      -306.11813 000000000000000 000000000000000
        55.12877       225.80830        55.12877       198.11964        55.12877       203.38808        55.12877       204.81744        55.12877      -291.46887 000000000000000 000000000000000
        55.14177       178.71107        55.14177       198.01936        55.14177       203.44667        55.14177       204.84619        55.14177      -338.59485 000000000000000 000000000000000
        55.15477       191.76332        55.15477       197.92001        55.15477       203.50903        55.15477       204.87962        55.15477      -325.57605 000000000000000 000000000000000
        55.16777       211.02556        55.16777       197.82155        55.16777       203.57532        55.16777       204.91788        55.16777      -306.35205 000000000000000 000000000000000
        55.18076       183.25032        55.18076       197.72397        55.18076       203.64565        55.18076       204.96103        55.18076      -334.17044 000000000000000 000000000000000
        55.19376       218.25632        55.19376       197.62718        55.19376       203.72023        55.19376       205.00925        55.19376      -299.21268 000000000000000 000000000000000
        55.20676       224.82401        55.20676       197.53117        55.20676       203.79924        55.20676       205.06267        55.20676      -292.69839 000000000000000 000000000000000
        55.21976       190.65497        55.21976       197.43593        55.21976       203.88281        55.21976       205.12143        55.21976      -326.92621 000000000000000 000000000000000
        55.23277       215.96613        55.23277       197.34142        55.23277       203.97119        55.23277       205.18570        55.23277      -301.67932 000000000000000 000000000000000
        55.24577       221.89505        55.24577       197.24759        55.24577       204.06453        55.24577       205.25565        55.24577      -295.82034 000000000000000 000000000000000
        55.25877       212.59857        55.25877       197.15443        55.25877       204.16306        55.25877       205.33145        55.25877      -305.19263 000000000000000 000000000000000
        55.27177       209.45564        55.27177       197.06192        55.27177       204.26701        55.27177       205.41331        55.27177      -308.41742 000000000000000 000000000000000
        55.28476       216.26706        55.28476       196.97006        55.28476       204.37657        55.28476       205.50142        55.28476      -301.69409 000000000000000 000000000000000
        55.29776       240.43983        55.29776       196.87877        55.29776       204.49205        55.29776       205.59604        55.29776      -277.61594 000000000000000 000000000000000
        55.31076       219.57402        55.31076       196.78806        55.31076       204.61369        55.31076       205.69739        55.31076      -298.58310 000000000000000 000000000000000
        55.32376       212.78703        55.32376       196.69789        55.32376       204.74174        55.32376       205.80573        55.32376      -305.47842 000000000000000 000000000000000
        55.33677       209.75575        55.33677       196.60828        55.33677       204.87653        55.33677       205.92130        55.33677      -308.62527 000000000000000 000000000000000
        55.34977       203.90834        55.34977       196.51917        55.34977       205.01834        55.34977       206.04443        55.34977      -314.59583 000000000000000 000000000000000
        55.36277       201.65648        55.36277       196.43056        55.36277       205.16750        55.36277       206.17540        55.36277      -316.97867 000000000000000 000000000000000
        55.37577       232.16991        55.37577       196.34242        55.37577       205.32434        55.37577       206.31454        55.37577      -286.60437 000000000000000 000000000000000
        55.38876       246.93030        55.38876       196.25479        55.38876       205.48921        55.38876       206.46217        55.38876      -271.99161 000000000000000 000000000000000
        55.40176       192.47603        55.40176       196.16756        55.40176       205.66255        55.40176       206.61873        55.40176      -326.60245 000000000000000 000000000000000
        55.41476       203.77893        55.41476       196.08078        55.41476       205.84476        55.41476       206.78456        55.41476      -315.46536 000000000000000 000000000000000
        55.42776       224.40396        55.42776       195.99440        55.42776       206.03625        55.42776       206.96011        55.42776      -295.01590 000000000000000 000000000000000
        55.44077       208.65388        55.44077       195.90843        55.44077       206.23750        55.44077       207.14581        55.44077      -310.95166 000000000000000 000000000000000
        55.45377       224.18069        55.45377       195.82286        55.45377       206.44897        55.45377       207.34215        55.45377      -295.62119 000000000000000 000000000000000
        55.46677       195.80577        55.46677       195.73766        55.46677       206.67123        55.46677       207.54961        55.46677      -324.20358 000000000000000 000000000000000
        55.47977       202.38838        55.47977       195.65282        55.47977       206.90479        55.47977       207.76877        55.47977      -317.84012 000000000000000 000000000000000
