!           X_ 1            Y_ 1           X_ 2            Y_ 2           X_ 3            Y_ 3           X_ 4            Y_ 4           X_ 5            Y_ 5           X_ 6            Y_ 6           X_ 7            Y_ 7
!--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        65.39877       191.71422        65.39877       188.24039        65.39877       167.65514        65.39877       167.47670        65.39877       188.47749        65.39877      -473.19031 000000000000000 000000000000000
        65.41177       171.05565        65.41177       188.85091        65.41177       167.62457        65.41177       167.44563        65.41177       189.08859        65.41177      -494.45996 000000000000000 000000000000000
        65.42477       178.80777        65.42477       189.49170        65.42477       167.59401        65.42477       167.41458        65.42477       189.72997        65.42477      -487.34921 000000000000000 000000000000000
        65.43777       186.02164        65.43777       190.16472        65.43777       167.56346        65.43777       167.38351        65.43777       190.40356        65.43777      -480.80896 000000000000000 000000000000000
        65.45077       180.57512        65.45077       190.87204        65.45077       167.53290        65.45077       167.35245        65.45077       191.11150        65.45077      -486.96341 000000000000000 000000000000000
        65.46377       178.20598        65.46377       191.61597        65.46377       167.50235        65.46377       167.32138        65.46377       191.85600        65.46377      -490.07706 000000000000000 000000000000000
        65.47677       161.90686        65.47677       192.39894        65.47677       167.47180        65.47677       167.29031        65.47677       192.63957        65.47677      -507.15973 000000000000000 000000000000000
        65.48976       173.05270        65.48976       193.22316        65.48976       167.44127        65.48976       167.25928        65.48976       193.46439        65.48976      -496.83871 000000000000000 000000000000000
        65.50276       190.20624        65.50276       194.09248        65.50276       167.41072        65.50276       167.22821        65.50276       194.33432        65.50276      -480.55511 000000000000000 000000000000000
        65.51576       174.73544        65.51576       195.00963        65.51576       167.38019        65.51576       167.19714        65.51576       195.25206        65.51576      -496.94363 000000000000000 000000000000000
        65.52876       173.60614        65.52876       195.97803        65.52876       167.34964        65.52876       167.16608        65.52876       196.22107        65.52876      -499.04196 000000000000000 000000000000000
        65.54176       191.46887        65.54176       197.00148        65.54176       167.31911        65.54176       167.13501        65.54176       197.24512        65.54176      -482.20328 000000000000000 000000000000000
        65.55476       187.30394        65.55476       198.08411        65.55476       167.28856        65.55476       167.10396        65.55476       198.32835        65.55476      -487.45145 000000000000000 000000000000000
        65.56776       196.53928        65.56776       199.23042        65.56776       167.25803        65.56776       167.07289        65.56776       199.47528        65.56776      -479.36304 000000000000000 000000000000000
        65.58076       166.89790        65.58076       200.44540        65.58076       167.22749        65.58076       167.04182        65.58076       200.69087        65.58076      -510.22000 000000000000000 000000000000000
        65.59377       189.95592        65.59377       201.73450        65.59377       167.19696        65.59377       167.01076        65.59377       201.98058        65.59377      -488.45169 000000000000000 000000000000000
        65.60677       205.71632        65.60677       203.10373        65.60677       167.16644        65.60677       166.97969        65.60677       203.35043        65.60677      -474.06113 000000000000000 000000000000000
        65.61977       184.66515        65.61977       204.55972        65.61977       167.13591        65.61977       166.94864        65.61977       204.80705        65.61977      -496.56894 000000000000000 000000000000000
        65.63277       193.96513        65.63277       206.10985        65.63277       167.10539        65.63277       166.91757        65.63277       206.35777        65.63277      -488.81967 000000000000000 000000000000000
        65.64577       167.42143        65.64577       207.76219        65.64577       167.07487        65.64577       166.88651        65.64577       208.01076        65.64577      -517.01636 000000000000000 000000000000000
        65.65877       171.46379        65.65877       209.52582        65.65877       167.04436        65.65877       166.85544        65.65877       209.77499        65.65877      -514.73822 000000000000000 000000000000000
        65.67177       178.39093        65.67177       211.41077        65.67177       167.01384        65.67177       166.82439        65.67177       211.66057        65.67177      -509.69666 000000000000000 000000000000000
        65.68477       177.42677        65.68477       213.42824        65.68477       166.98332        65.68477       166.79332        65.68477       213.67868        65.68477      -512.67896 000000000000000 000000000000000
        65.69776       195.18767        65.69776       215.58946        65.69776       166.95284        65.69776       166.76227        65.69776       215.84053        65.69776      -497.07990 000000000000000 000000000000000
